;index;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;cond_name;alive_bool;status
54;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;9;1717;365;[1696,340,1738,393];2922.38;0.619012;1451.12;12;Neg_ctrl;False;dead
55;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;10;723;428;[646,388,753,458];3645.15;0.688991;5505.3;13;Neg_ctrl;False;dead
56;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;11;1312;450;[1259,398,1399,547];4027.15;0.743418;14917.9;14;Neg_ctrl;True;alive
57;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;12;1797;452;[1702,408,1851,519];4084.09;0.772637;12445.7;15;Neg_ctrl;True;alive
58;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;13;1068;474;[1022,430,1118,521];3677.55;0.816267;6914.89;16;Neg_ctrl;True;alive
59;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;14;134;504;[45,457,181,682];3507.45;0.578229;16564.9;17;Neg_ctrl;False;dead
60;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;15;2077;535;[1998,484,2146,593];3704.87;0.773539;11469.5;18;Neg_ctrl;True;alive
61;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;16;806;586;[780,555,827,614];3249.19;0.599742;1818.42;19;Neg_ctrl;False;dead
62;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;17;1360;639;[1293,596,1396,677];3406.79;0.684842;5517.01;20;Neg_ctrl;False;dead
63;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;18;586;655;[545,615,623,699];3995.2;0.810061;5377.54;21;Neg_ctrl;True;alive
64;18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;19;1641;681;[1558,626,1697,761];3659.53;0.777157;12687.4;22;Neg_ctrl;True;alive
65;19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;20;1156;735;[1113,693,1203,817];3148.12;0.683387;7240.68;23;Neg_ctrl;False;dead
66;20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;21;831;741;[796,704,868,779];3979.57;0.773816;4112.74;24;Neg_ctrl;True;alive
67;21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;22;1712;821;[1644,782,1757,857];3246.01;0.738694;6748.81;25;Neg_ctrl;True;alive
68;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;23;613;811;[586,786,643,842];3781.94;0.763679;2383.75;26;Neg_ctrl;True;alive
69;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;24;748;896;[692,846,808,943];4187.66;0.769074;8257.42;27;Neg_ctrl;True;alive
70;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;25;1912;889;[1865,853,1961,927];3478.41;0.801075;5702.26;28;Neg_ctrl;True;alive
71;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;26;271;967;[224,908,317,1017];3952.32;0.873778;7788.97;29;Neg_ctrl;True;alive
72;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;27;2023;994;[1990,958,2078,1025];3001.1;0.705777;4277.76;30;Neg_ctrl;True;alive
73;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;28;1090;1056;[1054,1025,1125,1089];3470.01;0.780596;3630.45;31;Neg_ctrl;True;alive
74;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;29;1436;1085;[1382,1032,1488,1126];3412.63;0.744309;6959.61;32;Neg_ctrl;True;alive
75;29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;30;1328;1110;[1295,1079,1365,1147];2634.86;0.682723;3485.66;33;Neg_ctrl;False;dead
76;30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;31;101;1252;[69,1222,142,1284];3054.82;0.767363;3406.88;35;Neg_ctrl;True;alive
77;31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;32;506;1329;[466,1293,549,1361];3496.89;0.669943;3751.82;36;Neg_ctrl;False;dead
78;32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;33;1579;1345;[1506,1305,1634,1387];3527.11;0.767316;7817.72;37;Neg_ctrl;True;alive
79;33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;34;63;1366;[24,1330,106,1409];3438.1;0.837216;4977.23;38;Neg_ctrl;True;alive
80;34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;35;874;1400;[843,1370,907,1430];3551.41;0.71341;2806.41;39;Neg_ctrl;True;alive
81;35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;36;1345;1468;[1308,1432,1386,1538];3118.09;0.674825;5958.84;41;Neg_ctrl;False;dead
82;36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;37;971;1530;[934,1492,1008,1569];3791.8;0.790962;4441.71;42;Neg_ctrl;True;alive
83;37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;38;1813;1571;[1776,1546,1837,1602];2824.66;0.702889;2428.46;44;Neg_ctrl;True;alive
84;38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;39;272;1724;[238,1694,306,1757];3277.31;0.649283;3330.22;45;Neg_ctrl;False;dead
85;39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;40;1301;1736;[1236,1695,1343,1778];3645.87;0.755674;6445.38;46;Neg_ctrl;True;alive
86;40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;41;710;1846;[665,1801,764,1891];4067.02;0.862129;7365.24;47;Neg_ctrl;True;alive
87;41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;42;903;1936;[833,1874,957,1999];3632.32;0.786677;11201.2;48;Neg_ctrl;True;alive
88;42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;43;1604;1920;[1576,1891,1632,1947];2772.19;0.763681;2359.26;49;Neg_ctrl;True;alive
89;43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;44;1352;1945;[1228,1898,1414,2000];3444.3;0.696134;12634.2;50;Neg_ctrl;False;dead
90;44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;45;325;1944;[289,1904,363,1981];3234.46;0.833897;4904.84;51;Neg_ctrl;True;alive
91;45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;46;493;1943;[459,1917,525,1981];2546.15;0.633133;2707.4;52;Neg_ctrl;False;dead
92;46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;47;1172;1963;[1128,1919,1217,2016];3557.25;0.870428;6961.74;53;Neg_ctrl;True;alive
93;47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;48;1066;1983;[1030,1951,1096,2019];2922.92;0.645265;3172.65;54;Neg_ctrl;False;dead
94;48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;49;2144;2021;[2119,2002,2166,2039];2539.19;0.776176;1312.71;55;Neg_ctrl;True;alive
95;49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;50;875;2132;[826,2085,938,2183];3013.37;0.690285;7765.55;56;Neg_ctrl;False;dead
97;51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;52;310;1148;[286,1134,353,1161];2805.28;0.347029;1129.59;60;Neg_ctrl;False;dead
98;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;1;1576;45;[1546,3,1611,88];3035.46;0.578209;3364.29;3;Neg_ctrl;False;dead
99;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;2;135;239;[26,141,298,376];3881.91;0.709056;44423.5;4;Neg_ctrl;True;alive
100;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;3;1221;193;[1176,141,1315,257];3075.83;0.661592;10420.8;5;Neg_ctrl;False;dead
101;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;4;1409;202;[1367,158,1453,244];3111.25;0.706322;5957.77;6;Neg_ctrl;True;alive
102;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;5;1902;308;[1850,260,1950,368];2975.77;0.660258;8211.64;7;Neg_ctrl;False;dead
103;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;6;1258;294;[1220,258,1300,335];3149.66;0.770322;4444.91;8;Neg_ctrl;True;alive
104;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;7;305;395;[258,355,343,434];3016.31;0.687589;4924.0;9;Neg_ctrl;False;dead
105;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;8;1814;418;[1786,388,1842,449];2822.99;0.759894;2822.38;12;Neg_ctrl;True;alive
106;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;9;1443;501;[1378,461,1543,588];3174.12;0.620534;10958.4;13;Neg_ctrl;False;dead
107;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;10;1607;501;[1573,470,1639,538];2947.83;0.745448;3617.68;14;Neg_ctrl;True;alive
108;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;11;1991;544;[1921,476,2107,602];2989.49;0.584022;13006.8;15;Neg_ctrl;False;dead
109;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;12;1879;520;[1852,491,1906,552];2745.61;0.742965;2466.79;16;Neg_ctrl;True;alive
110;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;13;2147;554;[2106,519,2185,608];2756.32;0.739086;5494.65;17;Neg_ctrl;True;alive
111;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;14;1328;690;[1299,645,1355,720];2503.13;0.582131;2889.46;18;Neg_ctrl;False;dead
112;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;15;1228;709;[1199,674,1258,741];2147.12;0.257591;2252.8;19;Neg_ctrl;False;dead
113;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;16;136;734;[94,688,186,774];2933.4;0.730987;5753.36;20;Neg_ctrl;True;alive
114;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;17;526;751;[477,704,563,793];3123.94;0.688815;5778.91;21;Neg_ctrl;False;dead
115;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J23;10;23;1;1;18;2085;742;[2045,707,2139,813];2699.51;0.590873;6588.05;22;Neg_ctrl;False;dead
