;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;11;318;267;[270";247;362;"313];2733.68;0.419712;2731.89;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;12;1845;299;[1819";270;1871;"331];3194.42;0.567882;2016.44;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;13;1113;305;[1088";281;1134;"336];2723.51;0.386107;1124.27;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;14;204;336;[183";294;227;"350];2665.46;0.400643;1236.06;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;15;1907;331;[1877";314;1925;"356];2778.16;0.541726;1417.05;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;16;1837;342;[1821";329;1868;"360];3129.62;0.676098;1016.74;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;17;1524;547;[1501";507;1567;"582];2932.93;0.417496;2853.26;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;18;474;611;[439";581;498;"640];2281.88;0.410887;1832.26;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;19;686;711;[675";695;728;"728];2486.12;0.439413;1011.42;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;20;2078;779;[2033";760;2094;"800];2976.73;0.490551;1313.78;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;21;1696;864;[1677";841;1718;"898];2687.75;0.490082;1238.19;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;22;546;885;[507";846;588;"915];2731.25;0.57719;3493.11;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;23;1854;1033;[1825";1010;1896;"1061];3145.05;0.49193;1913.17;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;24;583;1123;[544";1084;609;"1152];2491.5;0.531535;2741.47;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;25;933;1227;[845";1160;1008;"1300];2161.17;0.505053;16470.1;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;26;1461;1240;[1433";1212;1485;"1266];2243.02;0.584388;2093.1;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;27;376;1554;[347";1515;406;"1576];2477.31;0.517468;2119.72;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;28;432;1536;[410";1522;461;"1550];2429.2;0.75852;1075.3;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;29;2067;1739;[2017";1679;2122;"1791];1925.25;0.415537;8595.97;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;30;1948;1731;[1919";1713;1967;"1761];2287.45;0.582326;1604.43;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;31;290;1818;[266";1791;322;"1835];2372.91;0.661137;1391.5;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;32;1435;1889;[1409";1859;1484;"1919];2782.51;0.508578;2646.72;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;33;1067;2121;[1051";2108;1096;"2146];2817.77;0.562741;1013.55;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;34;622;299;[384";111;1059;"525];2172.29;0.0834391;176027;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;35;759;147;[736";123;787;"170];2591.02;0.712472;1826.94;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;36;363;185;[322";151;377;"212];2101.87;0.202787;1760.93;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;37;281;203;[246";172;308;"240];1932.53;0.236727;1452.18;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;38;1834;422;[1811";406;1864;"463];2337.81;0.133476;1198.79;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N14;14;14;1;1;39;1439;856;[1420";840;1465;"891];2646.64;0.43349;1329.75;41"
