;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;17;1344;910;[1310";877;1376;"990];2672.63;0.452811;4378.9;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;18;428;971;[403";951;452;"999];3042.5;0.650422;1732.18;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;19;1889;1015;[1836";997;1926;"1057];2838.15;0.478009;2708.47;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;20;1742;1150;[1709";1130;1761;"1172];2677.74;0.609386;1674.69;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;21;836;1277;[800";1242;903;"1312];3447.78;0.600572;4457.68;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;22;568;1489;[524";1458;599;"1541];2850.06;0.627772;4037.15;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;23;522;1545;[489";1515;572;"1573];2687.49;0.676222;3196.08;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;24;886;1624;[846";1603;904;"1660];2870.07;0.429329;2109.07;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;25;1784;1662;[1719";1610;1833;"1715];3655.61;0.574861;8270.19;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;26;459;1659;[423";1633;484;"1684];3568.13;0.745538;2218.73;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;27;1297;1701;[1265";1676;1322;"1733];3165.96;0.736189;2405.04;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;28;1012;1759;[996";1743;1038;"1797];2813.28;0.507294;1409.59;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;29;1010;2012;[958";1961;1064;"2056];2649.78;0.527448;5204;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;30;1937;2140;[1892";2087;1982;"2183];3124.54;0.677478;5089.02;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;31;794;559;[517";244;1342;"914];2229.37;0.0748898;272135;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;32;960;283;[936";251;988;"306];2305.23;0.291207;1181.76;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;33;641;769;[614";747;664;"794];2833.52;0.480375;1499.03;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L14;12;14;1;1;34;694;906;[673";889;717;"932];2690.18;0.303844;1104.04;34"
